Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Weight,Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,4,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043748,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00591,0.5383,301.31,0.0094,,0.00296,0.0014,29.6,MPG,27.7,29.8,30.7,,0.856,0.394,-0.479,64.4,-0.56,0.02633,32.2,-0.138,0.02092,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,4,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043749,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00184,0.0284,197.41,0.0031,,0.00105,,45.3,MPG,,,,,1.524,0.813,0.075,64.4,-0.56,0.02633,32.2,-0.138,0.02092,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,5,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,25.2,1,Not eqipped,HBMX10043750,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00554,0.5415,314.77,0.0088,,0.00248,0.0014,28.3,MPG,27.5,27.8,29.8,,2.386,1.14,-0.487,64.4,-0.56,0.02633,32.2,-0.138,0.02092,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,6,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043751,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0058,0.3847,289.64,0.0079,,0.00249,0.0013,30.7,MPG,29.4,30.8,31.7,,2.497,1.278,-0.98,60.4,-0.572,0.02634,26.7,-0.049,0.01928,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,6,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043752,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00093,0.0358,190.19,0.0023,,0.00067,,47,MPG,,,,,8.803,5.998,-0.247,60.4,-0.572,0.02634,26.7,-0.049,0.01928,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Convertible,V646702,7,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F23X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,2.81,24.8,1,Not eqipped,HBMX10043754,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00716,0.366,308.38,0.0088,,0.00311,0.0013,28.9,MPG,28,28.5,30.4,,1.642,0.866,-0.793,60.4,-0.572,0.02634,26.7,-0.049,0.01928,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,4,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,HBMX91003243,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.005334,0.4650539,292.7719933,0.007133,,0.0021454,,30.3,MPG,28.3986763,30.6746949,31.303423,,2.830741,1.869248,2.580108,63.3,-0.563,0.02467,29.9,-0.007,0.01752,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,4,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,HBMX91003246,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010036,0.0465198,188.7722599,0.0027351,,0.0009825,,47.1,MPG,,,,,4.905704,4.111888,1.887562,63.3,-0.563,0.02467,29.9,-0.007,0.01752,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,5,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,HBMX10043783,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00573,0.4497,301.53,0.0067,,0.00207,0.00139,29.2,MPG,27.5,29.2,31,,-0.562,-0.459,-1.366,63.3,-0.563,0.02467,29.9,-0.007,0.01752,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,6,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,24.8,1,Not eqipped,HBMX10043784,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00818,0.5151,279.04,0.0075,,0.00315,0.00087,31.6,MPG,29.7,32.1,32.3,,-0.802,-0.454,-1.594,59.5,-0.574,0.02468,28.5,-0.137,0.01898,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,6,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,24.8,1,Not eqipped,HBMX10043785,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.00243,0.0609,184.42,0.0028,,0.00056,,48.1,MPG,,,,,0.299,0.006,-0.169,59.5,-0.574,0.02468,28.5,-0.137,0.01898,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,230i xDrive Coupe,V664102,7,2,HBMXV02.0B4X,Car,248,4,2.0-B46-F22X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,24.8,1,Not eqipped,HBMX10043786,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00324,0.3772,299.18,0.0072,,0.00084,0.001,29.8,MPG,28.9,29.4,31.2,,0.891,0.586,-0.429,59.5,-0.574,0.02468,28.5,-0.137,0.01898,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,0,2,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX10022472,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00974,0.2867,291.87,0.0109,,0.00323,0.01,30.4,MPG,28.4,29.51,34.28,,,,,46.2,-0.334,0.02027,21,-0.268,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,0,2,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX10022473,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01438,0.167,173.83,0.002,,0.00345,0.01,51,MPG,,,,,,,,46.2,-0.334,0.02027,21,-0.268,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,1,2,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX91001503,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0087205,0.5906882,289.964953,0.0126854,,0.0025418,0.01,30.7,MPG,30.3109216,29.2325958,34.2276625,,,,,42.1,-0.347,0.02084,15,-0.233,0.01903,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,1,2,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX91001541,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002384,0.3273016,169.320866,0.0014396,,0.0001323,0.01,52.7,MPG,,,,,,,,42.1,-0.347,0.02084,15,-0.233,0.01903,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,2,2,DBMXV02.0N20,Car,181,,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX10021970,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0083,0.3013,298.37,0.0116,,0.00232,0.01,29.9,MPG,28.98,28.65,33.37,,,,,42.1,-0.347,0.02084,15,-0.233,0.01903,,,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,2,2,DBMXV02.0N20,Car,181,,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX10021971,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0229,0.152,179.28,0.0011,,0.00401,0.01,49.8,MPG,,,,,,,,42.1,-0.347,0.02084,15,-0.233,0.01903,,,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,3,2,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX10022518,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01732,0.3219,315.57,0.0112,,0.00384,0.01,28.2,MPG,27.8,26.84,31.67,,,,,46.2,-0.334,0.02027,21,-0.268,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,FX99511,3,2,DBMXJ02.0N20,Both,181,4,2.0-A-N20-F30,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.2,28,1,Not eqipped,DBMX10022519,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01913,0.2664,180.35,0.0016,,0.00401,0.01,49.4,MPG,,,,,,,,46.2,-0.334,0.02027,21,-0.268,0.01904,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,0,2,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34.1,1,Not eqipped,FBMX10033592,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.00953,0.35,300.99,0.0313,,0.00291,,29.5,MPG,29.79,27.62,33.35,,99.99,99.99,99.99,28.9,0.114,0.01628,16.4,-0.094,0.01508,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,0,2,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34.1,1,Not eqipped,FBMX10033593,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0157,0.3064,173.76,0.0042,,,,50.9,MPG,,,,,99.99,99.99,99.99,28.9,0.114,0.01628,16.4,-0.094,0.01508,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,1,2,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34,1,Not eqipped,FBMX10033594,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01236,0.4745,297.8,0.0155,,0.00393,,29.7,MPG,30.02,27.95,33.6,,99.99,99.99,99.99,33.5,0.11,0.01589,21.1,0.03,0.01564,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i,PV69704,1,2,FBMXJ02.0N20,Both,180,4,2.0-N20-320,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3625,3.08,34,1,Not eqipped,FBMX10033595,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.05506,0.5467,172.37,0.0034,,0.00813,,51.3,MPG,,,,,99.99,99.99,99.99,33.5,0.11,0.01589,21.1,0.03,0.01564,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,0,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX10024019,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.0178,0.4665,299.04,0.0185,,0.00284,0.01,29.9,MPG,29.18,28.47,33.45,,,,,46.5,-0.345,0.02188,18.6,0.138,0.02188,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,0,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX10024020,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0139,0.2484,180.32,0.0073,,0.00263,0.01,49.6,MPG,,,,,,,,46.5,-0.345,0.02188,18.6,0.138,0.02188,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,1,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX10024021,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.01533,0.3514,311.58,0.0151,,0.0016,0.01,28.6,MPG,28.39,27.18,32.13,,,,,46.5,-0.345,0.02188,18.6,0.138,0.02188,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,1,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX10024022,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01222,0.2612,178.96,0.0029,,0.00351,0.01,49.9,MPG,,,,,,,,46.5,-0.345,0.02188,18.6,0.138,0.02188,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,2,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX10024076,MFR,No,,,,,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.02129,0.6426,298.21,0.0131,,0.00416,0.01,29.9,MPG,29.19,28.64,33.43,,,,,50.7,-0.331,0.02127,25.7,-0.313,0.02039,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,2,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX10024077,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01236,0.2636,181.35,0.0053,,0.00258,0.01,49.3,MPG,,,,,,,,50.7,-0.331,0.02127,25.7,-0.313,0.02039,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,3,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX91001741,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.007855,0.398889,184.3283971,0.0032971,,0.0027809,0.01,48.3,MPG,,,,,,,,50.7,-0.331,0.02127,25.7,-0.313,0.02039,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,320i xDrive,FX99510,3,2,DBMXJ02.0N20,Both,181,4,2.0-N20-F30X,A,Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,3.15,28,1,Not eqipped,DBMX91001742,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0085332,0.582147,309.8485824,0.0117315,,0.0029321,0.01,28.7,MPG,28.1467415,27.3658874,32.2391853,,,,,50.7,-0.331,0.02127,25.7,-0.313,0.02039,TWC,Three-way catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02995,0.035,241.11,0.0087,0.00061,0.02553,0.01,42.2,MPG,42.92,39.87,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02995,0.035,241.11,0.0087,0.00061,0.02553,0.01,42.2,MPG,42.92,39.87,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,OC,Oxidation catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02995,0.035,241.11,0.0087,0.00061,0.02553,0.01,42.2,MPG,42.92,39.87,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024681,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.02995,0.035,241.11,0.0087,0.00061,0.02553,0.01,42.2,MPG,42.92,39.87,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01035,0.0254,159.21,0.0006,,0.00884,0.01,64,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01035,0.0254,159.21,0.0006,,0.00884,0.01,64,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01035,0.0254,159.21,0.0006,,0.00884,0.01,64,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,OC,Oxidation catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,1,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024683,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.01035,0.0254,159.21,0.0006,,0.00884,0.01,64,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03664,0.0848,247.97,0.0093,0.00022,0.0286,0.01,41,MPG,42.03,38.05,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,SCR,Selective Catalytic Reduction,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03664,0.0848,247.97,0.0093,0.00022,0.0286,0.01,41,MPG,42.03,38.05,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,NOXAD,NOx Adsorber,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03664,0.0848,247.97,0.0093,0.00022,0.0286,0.01,41,MPG,42.03,38.05,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024685,MFR,No,,,,,2,CVS 75 and later (w/o can. load),19,Federal Cert Diesel 7-15 PPM Sulfur,FTP,0.03664,0.0848,247.97,0.0093,0.00022,0.0286,0.01,41,MPG,42.03,38.05,46.89,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,OC,Oxidation catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024686,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.00188,0.0078,154.67,0.0003,,0.002,0.01,65.6,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,DPF,Diesel Particulate Filter,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024686,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.00188,0.0078,154.67,0.0003,,0.002,0.01,65.6,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,OC,Oxidation catalyst,N,,,N,No averaging
2018,BMW,BMX,BMW,328d,F099010,2,2,EBMXV02.0N47,Car,183,4,2.0-N47-F30,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3750,2.81,25.2,1,Not eqipped,EBMX10024686,MFR,No,,,,,3,HWFE,19,Federal Cert Diesel 7-15 PPM Sulfur,HWY,0.00188,0.0078,154.67,0.0003,,0.002,0.01,65.6,MPG,,,,,,,,42.9,-0.364,0.02138,15.2,-0.138,0.01813,NOXAD,NOx Adsorber,N,,,N,No averaging
